"node","type"
"10298.GD_HHV11",0
"10298.NP04_HHV11",0
"10298.ICP22_HHV11",0
"10298.VP16_HHV11",0
"10298.TEG5_HHV11",0
"10298.VP22_HHV11",0
"10298.GE_HHV11",0
"10298.US03_HHV11",0
"10298.ICP4_HHV11",0
"10298.UL16_HHV11",0
"10298.ICP27_HHV11",0
"10298.GC_HHV11",0
"10298.UL13_HHV11",0
"10298.GM_HHV11",0
"10298.SHUT_HHV11",0
"10298.US9_HHV11",0
"10298.RIR1_HHV11",0
"10298.GB_HHV11",0
"10298.OBP_HHV11",0
"10298.RNB_HHV11",0
"10298.GK_HHV11",0
"10298.GG_HHV11",0
"10298.GL_HHV11",0
"10298.GJ_HHV11",0
"10298.TEG3_HHV11",0
"10298.ICP0_HHV11",0
"10298.GH_HHV11",0
"10298.ICP34_HHV11",0
"10298.GN_HHV11",0
"10298.UL31_HHV11",0
"10298.VP26_HHV11",0
"10298.UL07_HHV11",0
"10298.PAP_HHV11",0
"10298.GI_HHV11",0
"M6PR",2
"HS3ST1",2
"KRT14",2
"CDK13",2
"CDC34",2
"HAP1",2
"CSNK2A3",2
"TSC2",2
"BRF2",2
"CRX",2
"CCND1",2
"CDKN1B",2
"HCFC2",2
"ULBP1",2
"TBPL1",2
"DUSP1",2
"ZNF225",2
"DUSP4",2
"DDX39A",2
"EFNB2",2
"C3",2
"CDC25B",2
"TBPL2",2
"MICB",2
"PVRL2",2
"BST2",2
"JUND",2
"AP3B1",2
"KRAS",2
"RIPK1",2
"IER3",2
"TLR2",2
"POU2F3",2
"CCND2",2
"UBE2K",2
"MYO5C",2
"DNAJA3",2
"SELP",2
"PVRL1",2
"GPC1",2
"UBE2S",2
"STAT3",2
"IDE",2
"CDK2",2
"ERBB3",2
"TP53",2
"ERBB2",2
"CALM2",2
"EGFR",1
"MED21",2
"MYO5B",2
"STAT5B",2
"HPGDS",2
"T",2
"FIGF",2
"HSP90B1",2
"STAT6",2
"RRM1",2
"JUNB",2
"CDC25A",2
"HIPK3",2
"IRS1",2
"CXCL8",2
"ISG20",2
"KIF5B",2
"CLOCK",2
"HCFC1",2
"PABPC1",2
"PRKDC",2
"CD46",2
"STAT2",2
"SF3B2",2
"CDC25C",2
"SRSF7",2
"PPM1A",2
"POU3F2",2
"SP1",2
"YBEY",2
"TBK1",2
"PRKD1",2
"TRIM24",2
"STAT5A",2
"MPP2",2
"POU1F1",2
"USP7",2
"DUSP9",2
"TAP1",2
"FBXO2",2
"TNFRSF14",2
"STAT1",2
"BECN1",2
"ABCB10",2
"POU2F1",2
"IFI16",2
"LMNA",2
"GOPC",2
"CDK19",2
"NRAS",2
"HIPK1",2
"GTF2B",2
"JUN",2
"PFDN4",2
"SLC25A5",2
"IRS4",2
"SET",2
"PABPC4",2
"CDK9",2
"RBBP4",2
"SRSF3",2
"SRSF4",2
"SRPK1",2
"UBE2D1",2
"TAP2",2
"CDSN",2
"PHKA2",2
"CDK8",2
"POU2AF1",2
"CDK1",2
"DDX39B",2
"DDX17",2
"MYO5A",2
"XPO1",2
"IFI30",2
"HIPK2",2
"GDI1",2
"CD44",2
"CDK12",2
"TEN1-CDK3",2
"LMLN",2
"IL10",2
"ANP32A",2
"TAF1L",2
"ALYREF",2
"EIF4E",2
"POU2F2",2
"CREBZF",2
"BRF1",2
"NUP160",2
"CCT7",2
"GRPR",2
"MED4",2
"NCOR2",2
"DYNC2H1",2
"PAN2",2
"LRRFIP1",2
"STAU1",2
"DDB1",2
"MGRN1",2
"MIR221",2
"LAMTOR1",2
"MLH1",2
"HNRNPL",2
"EZH2",2
"ACADM",2
"SLC39A9",2
"EIF5B",2
"IFFO1",2
"AP2B1",2
"PVR",2
"AKAP13",2
"KIAA1429",2
"HGS",2
"SF1",2
"AGRN",2
"CUL7",2
"CUL1",2
"S100A9",2
"CITED2",2
"TINF2",2
"ANLN",2
"RNF144A",2
"APP",2
"MUS81",2
"HSPA5",2
"DAB2IP",2
"SRRM2",2
"EXOSC9",2
"RNPS1",2
"MRPL20",2
"NEFL",2
"HUS1",2
"MIR199A1",2
"DCUN1D5",2
"COPA",2
"MECP2",2
"SLC15A3",2
"GNAI2",2
"ACIN1",2
"STX7",2
"EPN1",2
"NPLOC4",2
"KIAA0319L",2
"ENO1",2
"CD247",2
"ESYT1",2
"DHX8",2
"FADD",2
"EIF3E",2
"CACNA1B",2
"H2AFX",2
"PDE4DIP",2
"PDCD6IP",2
"HOXB9",2
"CDKL3",2
"GPS2",2
"ASPSCR1",2
"BRCA2",2
"NPRL3",2
"NR0B2",2
"GAN",2
"RAB3IP",2
"FCF1",2
"HNRNPM",2
"EWSR1",2
"DACH1",2
"HIGD2A",2
"BRCA1",2
"RPL21",2
"MTMR4",2
"CHUK",2
"HIST1H4A",2
"CDC23",2
"RNF2",2
"COG6",2
"CLPX",2
"CRP",2
"PMS1",2
"SH3GL2",2
"LIN28A",2
"EEF1A1P5",2
"HIF1A",2
"CDC37",2
"ATG16L1",2
"ANXA2",2
"MIR7-1",2
"APPL1",2
"TPM3",2
"HMOX1",2
"RPL27A",2
"DPM1",2
"HNRNPA3",2
"MOGS",2
"CANX",2
"GOLM1",2
"EZR",2
"CAV1",2
"RPL23A",2
"EIF4G2",2
"DSN1",2
"CEBPB",2
"PPIA",2
"KIF2C",2
"ILF3",2
"CREB5",2
"RPL13A",2
"PSMC6",2
"B3GNT2",2
"RNF4",2
"AQR",2
"CCDC93",2
"RNF123",2
"EYA4",2
"CDC5L",2
"PPARG",2
"HDAC1",2
"EIF3A",2
"BCL11A",2
"BCL11B",2
"ENSA",2
"UTP20",2
"NR1H2",2
"RBM10",2
"COPS6",2
"ALDH18A1",2
"CENPA",2
"FAM175B",2
"NBAS",2
"H2AFY2",2
"PEX5",2
"ITCH",2
"RAB8B",2
"HNRNPC",2
"HN1L",2
"MRPL40",2
"CNOT1",2
"DCAF15",2
"APOOL",2
"CA9",2
"HSPH1",2
"DCAF7",2
"FKBP8",2
"CEP85",2
"FBXL5",2
"SESN2",2
"PHF12",2
"EPHA4",2
"EXOSC6",2
"ADAR",2
"HNRNPU",2
"EMD",2
"IKBKG",2
"DCTN1",2
"NDC80",2
"DYNLRB1",2
"NME6",2
"MCM7",2
"ORC3",2
"NR4A1",2
"MTX2",2
"MAP1B",2
"MYBBP1A",2
"AURKAIP1",2
"GIT2",2
"EXOSC3",2
"MRPL12",2
"KLHL13",2
"USP15",2
"EVPL",2
"AURKA",2
"MVP",2
"INPPL1",2
"MED14",2
"PPP2R2A",2
"EPC1",2
"ARRB1",2
"MIRLET7F2",2
"RBM14",2
"CPSF2",2
"PXN",2
"ID4",2
"NPM1",2
"GNB2L1",2
"TRIM27",2
"ACBD5",2
"ESR2",2
"SORBS3",2
"HDAC10",2
"CEP170",2
"CFTR",2
"HSPD1",2
"FBXO7",2
"ATP4A",2
"C3orf17",2
"FXR1",2
"HIST4H4",2
"CDH1",2
"BAG3",2
"MRPS27",2
"MIR128-2",2
"ILF2",2
"PSMA4",2
"HSPE1",2
"FRMD6",2
"MIRLET7A3",2
"CSNK2A1",2
"DIP2A",2
"DAXX",2
