"V1","V2"
"APOBEC3F","APOBEC4"
"UQCRFS1","APOBEC3F"
"A1CF","APOBEC4"
"A1CF","APOBEC3F"
"COX5A","APOBEC3F"
"COX5A","UQCRFS1"
"TCEB1","CBFB"
"MB21D1","APOBEC3F"
"CYCS","UQCRFS1"
"CYCS","COX5A"
"TCEB2","APOBEC3F"
"TCEB2","CBFB"
"TCEB2","TCEB1"
"PRKACA","MAP3K5"
"CDA","APOBEC4"
"CDA","APOBEC3F"
"CDA","TCEB1"
"COX5B","APOBEC3F"
"COX5B","UQCRFS1"
"COX5B","COX5A"
"COX5B","CYCS"
"TRIM5","BST2"
"HDAC6","CBFB"
"SAMHD1","BST2"
"SAMHD1","TRIM5"
"CUL5","APOBEC3F"
"CUL5","CBFB"
"CUL5","TCEB1"
"CUL5","TCEB2"
"CUL5","CDA"
"CUL5","SAMHD1"
"HSPA4","MAP3K5"
"HSPA4","MB21D1"
"HSPA4","CYCS"
"HSPA4","HDAC6"
"HSPA4","CUL5"
"APOB","A1CF"
"APOB","CDA"
"APP","MAP3K5"
"APP","SAMHD1"
"APP","HSPA4"
"APP","APOB"
"CYC1","APOBEC3F"
"CYC1","UQCRFS1"
"CYC1","COX5A"
"CYC1","CYCS"
"CYC1","COX5B"
"MOV10","UQCRFS1"
"MOV10","ORF1"
"MOV10","CBFB"
"MOV10","TCEB1"
"MOV10","PRKACA"
"MOV10","COX5B"
"MOV10","CUL5"
"MOV10","HSPA4"
"MOV10","CYC1"
"APOBEC3G","ribonucleoprotein complex"
"APOBEC3G","DNA demethylation"
"APOBEC3G","DNA cytosine deamination"
"APOBEC3G","defense response to virus"
"APOBEC3G","negative regulation of viral process"
"APOBEC3G","deoxycytidine deaminase activity"
"APOBEC3G","negative regulation of single stranded viral RNA replication via double stranded DNA intermediate"
"APOBEC3G","innate immune response"
"APOBEC3G","negative regulation of viral genome replication"
"APOBEC3G","identical protein binding"
"APOBEC3G","apolipoprotein B mRNA editing enzyme complex"
"APOBEC3G","cytidine to uridine editing"
"APOBEC3G","base conversion or substitution editing"
"APOBEC3G","viral process"
"APOBEC3G","negative regulation of transposition"
"APOBEC3G","cytidine deamination"
"APOBEC3G","zinc ion binding"
"APOBEC3G","cytosol"
"APOBEC3G","cytoplasm"
"APOBEC3G","nucleus"
"APOBEC3G","protein binding"
"APOBEC3G","cytidine deaminase activity"
"APOBEC3G","RNA binding"
"APOBEC3G","positive regulation of defense response to virus by host"
"APOBEC3G","P-body"
"APOBEC3G","APOBEC4"
"APOBEC3G","APOBEC3F"
"APOBEC3G","UQCRFS1"
"APOBEC3G","ORF1"
"APOBEC3G","CBFB"
"APOBEC3G","A1CF"
"APOBEC3G","COX5A"
"APOBEC3G","TCEB1"
"APOBEC3G","MAP3K5"
"APOBEC3G","MB21D1"
"APOBEC3G","BST2"
"APOBEC3G","CYCS"
"APOBEC3G","TCEB2"
"APOBEC3G","PTN"
"APOBEC3G","PRKACA"
"APOBEC3G","CDA"
"APOBEC3G","COX5B"
"APOBEC3G","TRIM5"
"APOBEC3G","HDAC6"
"APOBEC3G","SAMHD1"
"APOBEC3G","CUL5"
"APOBEC3G","HSPA4"
"APOBEC3G","APOB"
"APOBEC3G","APP"
"APOBEC3G","CYC1"
"APOBEC3G","MOV10"
"11723.VIF_SIVM1","APOBEC3G"
"11723.VIF_SIVM1","APOBEC3G"
