"node","type"
"32604.GB_HHV6Z",0
"32604.GL_HHV6Z",0
"32604.GCVK_HHV6Z",0
"32604.ICP27_HHV6Z",0
"MYO5C",2
"MYO5B",2
"SF3B2",2
"CDC25C",2
"SRSF7",2
"MYO5A",2
"CYLD",2
"ELAVL1",2
"HDAC5",2
"EGFR",2
"CEP250",2
"EFTUD2",2
"P4HA2",2
"CENPK",2
"LARP7",2
"CDK6",2
"MOV10",2
"POC1A",2
"FUS",2
"CALM1",2
"MYC",2
"SIRT1",2
"GLO1",2
"MAPK1",2
"NTRK1",2
"EXOC3",2
"HIST1H3E",2
"HSPA4L",2
"EMC2",2
"HNRNPA1",2
"ACTN4",2
"CCNA1",2
"CCNA2",2
"NCBP1",2
"PRPF31",2
"DYNLT1",2
"GRWD1",2
"ESR1",2
"CSNK2A2",2
"NUP160",2
"KRAS",2
"PAN2",2
"STAU1",2
"MIR221",2
"HNRNPL",2
"EZH2",2
"KIAA1429",2
"HGS",2
"SF1",2
"CUL7",2
"CUL1",2
"S100A9",2
"ANLN",2
"RNF144A",2
"APP",2
"CALM2",2
"SRRM2",2
"RNPS1",2
"MIR199A1",2
"ENO1",2
"ASPSCR1",2
"GAN",2
"HNRNPM",2
"EWSR1",2
"BRCA1",2
"HIST1H4A",2
"RNF2",2
"LIN28A",2
"HIF1A",2
"CDC37",2
"MIR7-1",2
"TPM3",2
"HNRNPA3",2
"KIF2C",2
"AQR",2
"CDC5L",2
"RBM10",2
"CDK9",2
"CENPA",2
"RAB8B",2
"HNRNPC",2
"HNRNPU",2
"IKBKG",2
"AURKA",2
"PPP2R2A",2
"ARRB1",2
"MIRLET7F2",2
"RBM14",2
"CPSF2",2
"ACBD5",2
"ESR2",2
"CFTR",2
"HSPD1",2
"FBXO7",2
"BAG3",2
"MIR128-2",2
"ILF2",2
"MIRLET7A3",2
"CSNK2A1",2
"LEO1",2
"FBXW11",2
"HNRNPR",2
"RNF31",2
"AP2A1",2
"RC3H1",2
"LIMA1",2
"MIRLET7C",2
"HSPA4",2
"CHD4",2
"CDK1",2
"SLIRP",2
"SNW1",2
"MAPKAP1",2
"TP53",2
"CUL5",2
"CCDC8",2
"NHP2L1",2
"PEX19",2
"COPS5",2
"MDM2",2
"DDX5",2
"POLR2A",2
"HERC2",2
"LRPPRC",2
"CHD3",2
"PYHIN1",2
"RECQL4",2
"CUL2",2
"SUZ12",2
"CDK2",2
"APEX1",2
"SNRPD2",2
"SNRPD3",2
"PQBP1",2
"AHCYL1",2
"PCBP1",2
"HSP90AA1",2
"DDX39B",2
"HSPA8",2
"OBSL1",2
"RBM7",2
"HNRNPA0",2
"BARD1",2
"RAB3A",2
"CDC16",2
"PCNA",2
"CHEK1",2
"MIR31",2
"E2F4",2
"DYRK1A",2
"HIST1H1A",2
"SNIP1",2
"HNRNPA2B1",2
"CALM3",2
"CUL3",2
"TIMM13",2
"CAPZA1",2
"CPSF3",2
"COPS4",2
"CAND1",2
"SHC1",2
"FCGR2A",2
"MIR138-1",2
"RPS8",2
"MIR25",2
"CAPZA2",2
"NR2C2",2
"EXOC4",2
"PLS3",2
